Address,Business Name,Street,Rating,Latitude,Longitude,Flag
518 mccandless ave,518 McCandless Ave,"518 McCandless Ave, Pittsburgh, PA 15201, USA",,40.47999859999999,-79.9514124,broad_filled
518 mccandless ave apt 1,518 McCandless Ave Apartment 1,"518 McCandless Ave Apartment 1, Pittsburgh, PA 15201, USA",,40.4799892,-79.9513849,broad_filled
518 mccandless ave apt 2,518 McCandless Ave Apartment 2,"518 McCandless Ave Apartment 2, Pittsburgh, PA 15201, USA",,40.4799892,-79.9513849,broad_filled
518 mccandless ave apt 3,518 McCandless Ave Apartment 3,"518 McCandless Ave Apartment 3, Pittsburgh, PA 15201, USA",,40.4799892,-79.9513849,broad_filled
5181 stanton ave,5181 Stanton Ave,"5181 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4776318,-79.95143569999999,broad_filled
5183 stanton ave,5183 Stanton Ave,"5183 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4776046,-79.9513487,broad_filled
5185 stanton ave,5185 Stanton Ave,"5185 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4775989,-79.9512831,broad_filled
5189 stanton ave,5189 Stanton Ave,"5189 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4775756,-79.9511623,broad_filled
519 1/2 53rd st,519 1/2 53rd St,"519 1/2 53rd St, Pittsburgh, PA 15201, USA",,40.48075559999999,-79.95029360000001,broad_filled
519 52nd st,519 52nd St,"519 52nd St, Pittsburgh, PA 15201, USA",,40.4789992,-79.9521986,broad_filled
519 54th st,519 54th St,"519 54th St, Pittsburgh, PA 15201, USA",,40.4814272,-79.9491518,broad_filled
5191 stanton ave,5191 Stanton Ave,"5191 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4775491,-79.9510299,broad_filled
5195 stanton ave,5195 Stanton Ave,"5195 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4776164,-79.9507789,broad_filled
5197 keystone st,5197 Keystone St,"5197 Keystone St, Pittsburgh, PA 15201, USA",,40.4792448,-79.9530699,broad_filled
5197 stanton ave,5197 Stanton Ave,"5197 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4776539,-79.95072499999999,broad_filled
52 mccandless ave,52 McCandless Ave,"52 McCandless Ave, Pittsburgh, PA 15201, USA",,40.4812891,-79.9537179,broad_filled
520 54th st,520 54th St,"520 54th St, Pittsburgh, PA 15201, USA",,40.4812889,-79.9493535,broad_filled
520 mccandless ave,520 McCandless Ave,"520 McCandless Ave, Pittsburgh, PA 15201, USA",,40.479955,-79.9513544,broad_filled
520 mccandless ave apt 1,520 McCandless Ave Apartment 1,"520 McCandless Ave Apartment 1, Pittsburgh, PA 15201, USA",,40.4799488,-79.95134589999999,broad_filled
520 mccandless ave apt 2,520 McCandless Ave Apartment 2,"520 McCandless Ave Apartment 2, Pittsburgh, PA 15201, USA",,40.4799488,-79.95134589999999,broad_filled
520 mccandless ave apt 3,520 McCandless Ave Apartment 3,"520 McCandless Ave Apartment 3, Pittsburgh, PA 15201, USA",,40.4799488,-79.95134589999999,broad_filled
5200 butler st,5200 Butler St,"5200 Butler St, Pittsburgh, PA 15201, USA",,40.4804022,-79.9542389,broad_filled
5200 carnegie st,5200 Carnegie St,"5200 Carnegie St, Pittsburgh, PA 15201, USA",,40.4798599,-79.9534788,broad_filled
5200 duncan st,5200 Duncan St,"5200 Duncan St, Pittsburgh, PA 15201, USA",,40.4782882,-79.951206,broad_filled
5200 keystone st,5200 Keystone St,"5200 Keystone St, Pittsburgh, PA 15201, USA",,40.47940819999999,-79.95262880000001,broad_filled
5201 1/2 duncan st,5201 1/2 Duncan St,"5201 1/2 Duncan St, Pittsburgh, PA 15201, USA",,40.4784701,-79.9514238,broad_filled
5201 duncan st,5201 Duncan St,"5201 Duncan St, Pittsburgh, PA 15201, USA",,40.4784388,-79.9514528,broad_filled
5201 keystone st,5201 Keystone St,"5201 Keystone St, Pittsburgh, PA 15201, USA",,40.4795208,-79.95288769999999,broad_filled
5201 keystone st fl 2,5201 Keystone St fl 2,"5201 Keystone St fl 2, Pittsburgh, PA 15201, USA",,40.4795212,-79.9528923,broad_filled
5201 keystone st fl 3,5201 Keystone St fl 3,"5201 Keystone St fl 3, Pittsburgh, PA 15201, USA",,40.4795212,-79.9528923,broad_filled
5201 stanton ave,5201 Stanton Ave,"5201 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4777006,-79.9503981,broad_filled
5202 butler st,5202 Butler St,"5202 Butler St, Pittsburgh, PA 15201, USA",,40.4804482,-79.95414029999999,broad_filled
5202 butler st unit 1,5202 Butler St #1,"5202 Butler St #1, Pittsburgh, PA 15201, USA",,40.480458,-79.9541728,broad_filled
5202 butler st unit 2,5202 Butler St #2,"5202 Butler St #2, Pittsburgh, PA 15201, USA",,40.4804784,-79.9542137,broad_filled
5202 carnegie st,5202 Carnegie St,"5202 Carnegie St, Pittsburgh, PA 15201, USA",,40.4799089,-79.95340920000001,broad_filled
5202 dresden way,5202 Dresden Way,"5202 Dresden Way, Pittsburgh, PA 15201, USA",,40.480244,-79.9538663,broad_filled
5202 duncan st,5202 Duncan St,"5202 Duncan St, Pittsburgh, PA 15201, USA",,40.4783082,-79.9511411,broad_filled
5202 keystone st,5202 Keystone St,"5202 Keystone St, Pittsburgh, PA 15201, USA",,40.4794503,-79.952596,broad_filled
5202 lotus way,5202 Lotus Way,"5202 Lotus Way, Pittsburgh, PA 15201, USA",,40.4785684,-79.9515673,broad_filled
5202 natrona way,5202 Natrona Way,"5202 Natrona Way, Pittsburgh, PA 15201, USA",,40.479727,-79.9530358,broad_filled
5203 carnegie st,5203 Carnegie St,"5203 Carnegie St, Pittsburgh, PA 15201, USA",,40.4800701,-79.9536938,broad_filled
5203 duncan st,5203 Duncan St,"5203 Duncan St, Pittsburgh, PA 15201, USA",,40.4784875,-79.9513769,broad_filled
5203 holmes st,5203 Holmes St,"5203 Holmes St, Pittsburgh, PA 15201, USA",,40.4789718,-79.95213629999999,broad_filled
5203 keystone st,5203 Keystone St,"5203 Keystone St, Pittsburgh, PA 15201, USA",,40.47963499999999,-79.9528636,broad_filled
5203 keystone st fl 1,5203 Keystone St Floor 1,"5203 Keystone St Floor 1, Pittsburgh, PA 15201, USA",,40.4796267,-79.95284629999999,broad_filled
5203 keystone st fl 2,5203 Keystone St Floor 2,"5203 Keystone St Floor 2, Pittsburgh, PA 15201, USA",,40.4796267,-79.95284629999999,broad_filled
5203 natrona way,5203 Natrona Way,"5203 Natrona Way, Pittsburgh, PA 15201, USA",,40.4798221,-79.95322689999999,broad_filled
5203 stanton ave,5203 Stanton Ave,"5203 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4777468,-79.9504192,broad_filled
5203 wickliff st,5203 Wickliff St,"5203 Wickliff St, Pittsburgh, PA 15201, USA",,40.4779923,-79.9506085,broad_filled
5204 butler st,5204 Butler St,"5204 Butler St, Pittsburgh, PA 15201, USA",,40.4805565,-79.9541782,broad_filled
5204 carnegie st,5204 Carnegie St,"5204 Carnegie St, Pittsburgh, PA 15201, USA",,40.4799581,-79.95339849999999,broad_filled
5204 dresden way,5204 Dresden Way,"5204 Dresden Way, Pittsburgh, PA 15201, USA",,40.4802903,-79.9538335,broad_filled
5204 duncan st,5204 Duncan St,"5204 Duncan St, Pittsburgh, PA 15201, USA",,40.4783701,-79.9511295,broad_filled
5204 holmes st,5204 Holmes St,"5204 Holmes St, Pittsburgh, PA 15201, USA",,40.4788722,-79.9518966,broad_filled
5204 kent way,5204 Kent Way,"5204 Kent Way, Pittsburgh, PA 15201, USA",,40.4791746,-79.9522858,broad_filled
5204 keystone st,5204 Keystone St,"5204 Keystone St, Pittsburgh, PA 15201, USA",,40.4794985,-79.95255809999999,broad_filled
5204 natrona way,5204 Natrona Way,"5204 Natrona Way, Pittsburgh, PA 15201, USA",,40.4798023,-79.95296809999999,broad_filled
5205 carnegie st,5205 Carnegie St,"5205 Carnegie St, Pittsburgh, PA 15201, USA",,40.4801238,-79.95362089999999,broad_filled
5205 duncan st,5205 Duncan St,"5205 Duncan St, Pittsburgh, PA 15201, USA",,40.4785392,-79.951363,broad_filled
5205 holmes st,5205 Holmes St,"5205 Holmes St, Pittsburgh, PA 15201, USA",,40.4790646,-79.9520911,broad_filled
5205 keystone st,5205 Keystone St,"5205 Keystone St, Pittsburgh, PA 15201, USA",,40.47966419999999,-79.9527954,broad_filled
5205 lotus way,5205 Lotus Way,"5205 Lotus Way, Pittsburgh, PA 15201, USA",,40.478803,-79.95164079999999,broad_filled
5205 stanton ave,5205 Stanton Ave,"5205 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4777855,-79.950299,broad_filled
5205 wickliff st,5205 Wickliff St,"5205 Wickliff St, Pittsburgh, PA 15201, USA",,40.4780512,-79.9505986,broad_filled
5206 butler st,5206 Butler St,"5206 Butler St, Pittsburgh, PA 15201, USA",,40.4805832,-79.9541454,broad_filled
5206 carnegie st,5206 Carnegie St,"5206 Carnegie St, Pittsburgh, PA 15201, USA",,40.4800044,-79.95336309999999,broad_filled
5206 dresden way,5206 Dresden Way,"5206 Dresden Way, Pittsburgh, PA 15201, USA",,40.4803373,-79.9537539,broad_filled
5206 duncan st,5206 Duncan St,"5206 Duncan St, Pittsburgh, PA 15201, USA",,40.4784262,-79.9510997,broad_filled
5206 lotus way,5206 Lotus Way,"5206 Lotus Way, Pittsburgh, PA 15201, USA",,40.4786762,-79.951508,broad_filled
5206 natrona way,5206 Natrona Way,"5206 Natrona Way, Pittsburgh, PA 15201, USA",,40.4798566,-79.9530207,broad_filled
5207 carnegie st,5207 Carnegie St,"5207 Carnegie St, Pittsburgh, PA 15201, USA",,40.4801791,-79.9535772,broad_filled
5207 holmes st,5207 Holmes St,"5207 Holmes St, Pittsburgh, PA 15201, USA",,40.4791592,-79.9520474,broad_filled
5207 kent way,5207 Kent Way,"5207 Kent Way, Pittsburgh, PA 15201, USA",,40.4793496,-79.95239049999999,broad_filled
5207 keystone st,5207 Keystone St,"5207 Keystone St, Pittsburgh, PA 15201, USA",,40.4796755,-79.9527627,broad_filled
5207 lotus way,5207 Lotus Way,"5207 Lotus Way, Pittsburgh, PA 15201, USA",,40.4787982,-79.95162189999999,broad_filled
5207 stanton ave,5207 Stanton Ave,"5207 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4778014,-79.9502428,broad_filled
5207 wickliff st,5207 Wickliff St,"5207 Wickliff St, Pittsburgh, PA 15201, USA",,40.4780869,-79.9505648,broad_filled
5208 butler st,5208 Butler St,"5208 Butler St, Pittsburgh, PA 15201, USA",,40.4806168,-79.95407990000001,broad_filled
5208 carnegie st,5208 Carnegie St,"5208 Carnegie St, Pittsburgh, PA 15201, USA",,40.4800596,-79.9533368,broad_filled
5208 duncan st,5208 Duncan St,"5208 Duncan St, Pittsburgh, PA 15201, USA",,40.4784707,-79.9510715,broad_filled
5208 holmes st,5208 Holmes St,"5208 Holmes St, Pittsburgh, PA 15201, USA",,40.4789648,-79.9518507,broad_filled
5208 keystone st,5208 Keystone St,"5208 Keystone St, Pittsburgh, PA 15201, USA",,40.4795476,-79.95252289999999,broad_filled
5208 lotus way,5208 Lotus Way,"5208 Lotus Way, Pittsburgh, PA 15201, USA",,40.4787985,-79.95146179999999,broad_filled
5208 poe way,5208 Poe Way,"5208 Poe Way, Pittsburgh, PA 15201, USA",,40.478224,-79.9506911,broad_filled
5209 carnegie st,5209 Carnegie St,"5209 Carnegie St, Pittsburgh, PA 15201, USA",,40.4802273,-79.9535663,broad_filled
5209 dresden way,5209 Dresden Way,"5209 Dresden Way, Pittsburgh, PA 15201, USA",,40.4804548,-79.95391599999999,broad_filled
5209 duncan st,5209 Duncan St,"5209 Duncan St, Pittsburgh, PA 15201, USA",,40.4786177,-79.9512895,broad_filled
5209 kent way,5209 Kent Way,"5209 Kent Way, Pittsburgh, PA 15201, USA",,40.4794455,-79.9523146,broad_filled
5209 keystone st,5209 Keystone St,"5209 Keystone St, Pittsburgh, PA 15201, USA",,40.4797609,-79.9527358,broad_filled
5209 lotus way,5209 Lotus Way,"5209 Lotus Way, Pittsburgh, PA 15201, USA",,40.4788582,-79.9516147,broad_filled
5209 natrona way,5209 Natrona Way,"5209 Natrona Way, Pittsburgh, PA 15201, USA",,40.4799342,-79.95309019999999,broad_filled
5209 stanton ave,5209 Stanton Ave,"5209 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4778459,-79.9502007,broad_filled
521 1/2 53rd st,521 1/2 53rd St,"521 1/2 53rd St, Pittsburgh, PA 15201, USA",,40.4807072,-79.9502378,broad_filled
521 52nd st,521 52nd St,"521 52nd St, Pittsburgh, PA 15201, USA",,40.4789439,-79.9521583,broad_filled
521 53rd st,521 53rd St,"521 53rd St, Pittsburgh, PA 15201, USA",,40.4807073,-79.95023809999999,broad_filled
5210 butler st,5210 Butler St,"5210 Butler St, Pittsburgh, PA 15201, USA",,40.4806442,-79.95404099999999,broad_filled
5210 carnegie st,5210 Carnegie St,"5210 Carnegie St, Pittsburgh, PA 15201, USA",,40.4800824,-79.9532603,broad_filled
5210 kent way,5210 Kent Way,"5210 Kent Way, Pittsburgh, PA 15201, USA",,40.4793771,-79.9521625,broad_filled
5210 keystone st,5210 Keystone St,"5210 Keystone St, Pittsburgh, PA 15201, USA",,40.4796488,-79.9524411,broad_filled
5210 natrona way,5210 Natrona Way,"5210 Natrona Way, Pittsburgh, PA 15201, USA",,40.47992989999999,-79.952867,broad_filled
5210 poe way,5210 Poe Way,"5210 Poe Way, Pittsburgh, PA 15201, USA",,40.478271,-79.9506741,broad_filled
5211 holmes st,5211 Holmes St,"5211 Holmes St, Pittsburgh, PA 15201, USA",,40.4791402,-79.95198359999999,broad_filled
5211 kent way,5211 Kent Way,"5211 Kent Way, Pittsburgh, PA 15201, USA",,40.4794911,-79.9522727,broad_filled
5211 keystone st,5211 Keystone St,"5211 Keystone St, Pittsburgh, PA 15201, USA",,40.479825,-79.9526812,broad_filled
5211 natrona way,5211 Natrona Way,"5211 Natrona Way, Pittsburgh, PA 15201, USA",,40.47996819999999,-79.9530466,broad_filled
5211 stanton ave,5211 Stanton Ave,"5211 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4778903,-79.95014599999999,broad_filled
5212 butler st,5212 Butler St,"5212 Butler St, Pittsburgh, PA 15201, USA",,40.4806759,-79.95385399999999,broad_filled
5212 carnegie st,5212 Carnegie St,"5212 Carnegie St, Pittsburgh, PA 15201, USA",,40.480135,-79.95322089999999,broad_filled
5212 dresden way,5212 Dresden Way,"5212 Dresden Way, Pittsburgh, PA 15201, USA",,40.4804819,-79.9536648,broad_filled
5212 duncan st,5212 Duncan St,"5212 Duncan St, Pittsburgh, PA 15201, USA",,40.4785092,-79.9510312,broad_filled
5212 holmes st,5212 Holmes St,"5212 Holmes St, Pittsburgh, PA 15201, USA",,40.4790581,-79.95173659999999,broad_filled
5212 keystone st,5212 Keystone St,"5212 Keystone St, Pittsburgh, PA 15201, USA",,40.4796804,-79.9523944,broad_filled
5212 natrona way,5212 Natrona Way,"5212 Natrona Way, Pittsburgh, PA 15201, USA",,40.4799689,-79.9528969,broad_filled
5212 poe way,5212 Poe Way,"5212 Poe Way, Pittsburgh, PA 15201, USA",,40.4783379,-79.9506231,broad_filled
5213 duncan st,5213 Duncan St,"5213 Duncan St, Pittsburgh, PA 15201, USA",,40.4787322,-79.95121689999999,broad_filled
5213 holmes st,5213 Holmes St,"5213 Holmes St, Pittsburgh, PA 15201, USA",,40.4792313,-79.9519511,broad_filled
5213 kent way,5213 Kent Way,"5213 Kent Way, Pittsburgh, PA 15201, USA",,40.4795447,-79.95223589999999,broad_filled
5213 keystone st,5213 Keystone St,"5213 Keystone St, Pittsburgh, PA 15201, USA",,40.479852,-79.95270599999999,broad_filled
5213 poe way,5213 Poe Way,"5213 Poe Way, Pittsburgh, PA 15201, USA",,40.4784119,-79.9508259,broad_filled
5213 stanton ave,5213 Stanton Ave,"5213 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4779239,-79.9500805,broad_filled
5214 butler st,5214 Butler St,"5214 Butler St, Pittsburgh, PA 15201, USA",,40.4806979,-79.953886,broad_filled
5214 carnegie st,5214 Carnegie St,"5214 Carnegie St, Pittsburgh, PA 15201, USA",,40.4801993,-79.9532699,broad_filled
5214 dresden way,5214 Dresden Way,"5214 Dresden Way, Pittsburgh, PA 15201, USA",,40.480514,-79.953591,broad_filled
5214 holmes st,5214 Holmes St,"5214 Holmes St, Pittsburgh, PA 15201, USA",,40.4790972,-79.9516948,broad_filled
5214 keystone st,5214 Keystone St,"5214 Keystone St, Pittsburgh, PA 15201, USA",,40.4797391,-79.9523725,broad_filled
5215 carnegie st,5215 Carnegie St,"5215 Carnegie St, Pittsburgh, PA 15201, USA",,40.4803148,-79.9534453,broad_filled
5215 keystone st,5215 Keystone St,"5215 Keystone St, Pittsburgh, PA 15201, USA",,40.479859,-79.9526446,broad_filled
5215 poe way,5215 Poe Way,"5215 Poe Way, Pittsburgh, PA 15201, USA",,40.4784558,-79.950758,broad_filled
5215 stanton ave,5215 Stanton Ave,"5215 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4779398,-79.95003679999999,broad_filled
5216 1/2 carnegie st,5216 1/2 Carnegie St,"5216 1/2 Carnegie St, Pittsburgh, PA 15201, USA",,40.4802431,-79.95318379999999,broad_filled
5216 carnegie st,5216 Carnegie St,"5216 Carnegie St, Pittsburgh, PA 15201, USA",,40.48019670000001,-79.95321659999999,broad_filled
5216 dresden way,5216 Dresden Way,"5216 Dresden Way, Pittsburgh, PA 15201, USA",,40.48056340000001,-79.95364049999999,broad_filled
5216 holmes st,5216 Holmes St,"5216 Holmes St, Pittsburgh, PA 15201, USA",,40.4791591,-79.9516585,broad_filled
5216 keystone st,5216 Keystone St,"5216 Keystone St, Pittsburgh, PA 15201, USA",,40.4797717,-79.9523145,broad_filled
5216 lotus way,5216 Lotus Way,"5216 Lotus Way, Pittsburgh, PA 15201, USA",,40.4789207,-79.9513012,broad_filled
5216 natrona way,5216 Natrona Way,"5216 Natrona Way, Pittsburgh, PA 15201, USA",,40.4800785,-79.9528255,broad_filled
5217 butler st,5217 Butler St,"5217 Butler St, Pittsburgh, PA 15201, USA",,40.480844,-79.954475,broad_filled
5217 carnegie st,5217 Carnegie St,"5217 Carnegie St, Pittsburgh, PA 15201, USA",,40.4803614,-79.9534659,broad_filled
5217 duncan st,5217 Duncan St,"5217 Duncan St, Pittsburgh, PA 15201, USA",,40.4788828,-79.9512602,broad_filled
5217 keystone st,5217 Keystone St,"5217 Keystone St, Pittsburgh, PA 15201, USA",,40.4798981,-79.9526156,broad_filled
5217 lotus way,5217 Lotus Way,"5217 Lotus Way, Pittsburgh, PA 15201, USA",,40.4790467,-79.9514638,broad_filled
5217 poe way,5217 Poe Way,"5217 Poe Way, Pittsburgh, PA 15201, USA",,40.4784932,-79.9507361,broad_filled
5217 stanton ave,5217 Stanton Ave,"5217 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4779537,-79.9499712,broad_filled
5218 1/2 carnegie st,5218 1/2 Carnegie St,"5218 1/2 Carnegie St, Pittsburgh, PA 15201, USA",,40.4802945,-79.95309639999999,broad_filled
5218 butler st,5218 Butler St,"5218 Butler St, Pittsburgh, PA 15201, USA",,40.4808378,-79.95390499999999,broad_filled
5218 carnegie st,5218 Carnegie St,"5218 Carnegie St, Pittsburgh, PA 15201, USA",,40.4802714,-79.9531248,broad_filled
5218 dresden way,5218 Dresden Way,"5218 Dresden Way, Pittsburgh, PA 15201, USA",,40.4806,-79.9536104,broad_filled
5218 duncan st,5218 Duncan St,"5218 Duncan St, Pittsburgh, PA 15201, USA",,40.4786552,-79.9509,broad_filled
5218 holmes st,5218 Holmes St,"5218 Holmes St, Pittsburgh, PA 15201, USA",,40.479199,-79.95162189999999,broad_filled
5218 keystone st,5218 Keystone St,"5218 Keystone St, Pittsburgh, PA 15201, USA",,40.4798355,-79.9522791,broad_filled
5218 poe way,5218 Poe Way,"5218 Poe Way, Pittsburgh, PA 15201, USA",,40.4784658,-79.9504963,broad_filled
5219 carnegie st,5219 Carnegie St,"5219 Carnegie St, Pittsburgh, PA 15201, USA",,40.4804456,-79.95341719999999,broad_filled
5219 duncan st,5219 Duncan St,"5219 Duncan St, Pittsburgh, PA 15201, USA",,40.4788723,-79.9510978,broad_filled
5219 natrona way,5219 Natrona Way,"5219 Natrona Way, Pittsburgh, PA 15201, USA",,40.4801236,-79.9529434,broad_filled
5219 poe way,5219 Poe Way,"5219 Poe Way, Pittsburgh, PA 15201, USA",,40.4785485,-79.9506924,broad_filled
5219 stanton ave,5219 Stanton Ave,"5219 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4780159,-79.94989799999999,broad_filled
5219 wickliff st,5219 Wickliff St,"5219 Wickliff St, Pittsburgh, PA 15201, USA",,40.4782367,-79.9504465,broad_filled
5220 1/2 carnegie st,1/2,"1/2, 5220 1/2 Carnegie St, Pittsburgh, PA 15201, USA",,40.4803711,-79.9530747,broad_filled
5220 butler st,5220 Butler St,"5220 Butler St, Pittsburgh, PA 15201, USA",,40.4808833,-79.95384729999999,broad_filled
5220 carnegie st,5220 Carnegie St,"5220 Carnegie St, Pittsburgh, PA 15201, USA",,40.4803268,-79.95308059999999,broad_filled
5220 dresden way,5220 Dresden Way,"5220 Dresden Way, Pittsburgh, PA 15201, USA",,40.4806736,-79.9535027,broad_filled
5220 holmes st,5220 Holmes St,"5220 Holmes St, Pittsburgh, PA 15201, USA",,40.4792537,-79.9516148,broad_filled
5220 keystone st,5220 Keystone St,"5220 Keystone St, Pittsburgh, PA 15201, USA",,40.4798709,-79.9522353,broad_filled
5220 poe way,5220 Poe Way,"5220 Poe Way, Pittsburgh, PA 15201, USA",,40.478528,-79.950503,broad_filled
5221 carnegie st,5221 Carnegie St,"5221 Carnegie St, Pittsburgh, PA 15201, USA",,40.48051239999999,-79.9533368,broad_filled
5221 duncan st,5221 Duncan St,"5221 Duncan St, Pittsburgh, PA 15201, USA",,40.4789354,-79.9510639,broad_filled
5221 natrona way,5221 Natrona Way,"5221 Natrona Way, Pittsburgh, PA 15201, USA",,40.4802071,-79.95286109999999,broad_filled
5221 poe way,5221 Poe Way,"5221 Poe Way, Pittsburgh, PA 15201, USA",,40.478592,-79.9506612,broad_filled
5221 stanton ave,5221 Stanton Ave,"5221 Stanton Ave, Pittsburgh, PA 15201, USA",,40.4780121,-79.949851,broad_filled
5221 wickliff st,5221 Wickliff St,"5221 Wickliff St, Pittsburgh, PA 15201, USA",,40.47829189999999,-79.95040279999999,broad_filled
